Pop_ID,MapData_Species,TimeSeriesData_Species,Species,MapData_Pop_Name,GEO_FEATUR,Lat,Lon,FAZ,MAZ,JAZ,TimeSeriesData_Pop_Name,Pop_Name,MapData_CU_ID,FWA_WATERSHED_CODE
47031,CO,Co_Fraser,Co,BORDEN CREEK,Stream,49.07690084,-121.7325508,LFR,GStr,LFR+GStr,,BORDEN CREEK,CO-47,100-064535-057628-358302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48040,CO,Co_Fraser,Co,BOUCHIER CREEK,Stream,49.20182493,-122.2589301,LFR,GStr,LFR+GStr,,BOUCHIER CREEK,CO-47,100-057528-861594-114727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45066,SEL,Sk_Fraser,Sk,BOULDERY CREEK,Stream,52.51046296,-120.6877112,MFR,GStr,MFR+GStr,Bouldery Creek,BOULDERY CREEK,SEL-06-10,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3348,SEL,Sk_Fraser,Sk,BOULDERY CREEK-E-LAKE SHORE,Lake Portion,52.51103511,-120.6878281,MFR,GStr,MFR+GStr,Bouldery Cr. - Shore 2 km east,BOULDERY CREEK-E-LAKE SHORE,SEL-06-10,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3347,SEL,Sk_Fraser,Sk,BOULDERY CREEK-LAKE SHORE,Lake Portion,52.51019936,-120.689054,MFR,GStr,MFR+GStr,Bouldery Cr. - Shore,BOULDERY CREEK-LAKE SHORE,SEL-06-10,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61010,SEL,Sk_Fraser,Sk,BOWLING CREEK,Stream,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,,BOWLING CREEK,SEL-06-10,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61078,SEL,Sk_Fraser,Sk,BOWLING CREEK-LAKE SHORE,Lake Portion,52.72267434,-120.8593811,MFR,GStr,MFR+GStr,,BOWLING CREEK-LAKE SHORE,SEL-06-10,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3366,SEL,Sk_Fraser,Sk,BOWLING POINT,Lake Portion,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,Bowling Point,BOWLING POINT,SEL-06-10,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3382,SEL,Sk_Fraser,Sk,BOWLING POINT TO GOOSE POINT,Lake Portion,52.72985497,-120.851015,MFR,GStr,MFR+GStr,"North Arm - shore, Bowling to Goose Pt.",BOWLING POINT TO GOOSE POINT,SEL-06-10,100-458399-741364-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47427,CK,Ck_SBC,Ck,BOWRON RIVER,Stream,54.05689106,-121.8230933,UFR,GStr,UFR+GStr,BOWRON RIVER,BOWRON RIVER,CK-12,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47419,SEL,Sk_Fraser,Sk,BOWRON RIVER,Stream,54.05689106,-121.8230933,UFR,GStr,UFR+GStr,Bowron River,BOWRON RIVER,SEL-07-01,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69025,SEL,Sk_Fraser,Sk,BOWRON RIVER-UPPER,Stream,53.2171704,-121.3242697,UFR,GStr,UFR+GStr,,BOWRON RIVER-UPPER,SEL-07-01,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47090,CO,Co_Fraser,Co,BRIDAL CREEK,Stream,49.20113502,-121.7371691,LFR,GStr,LFR+GStr,,BRIDAL CREEK,CO-47,100-088370-204284-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47229,CK,Ck_SBC,Ck,BRIDGE RIVER,Stream,50.75029671,-121.9322715,MFR,GStr,MFR+GStr,BRIDGE RIVER,BRIDGE RIVER,CK-10,100-239855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47223,CO,Co_Fraser,Co,BRIDGE RIVER,Stream,50.75029671,-121.9322715,MFR,GStr,MFR+GStr,Bridge R,BRIDGE RIVER,CO-48,100-239855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46692,CO,Co_Fraser,Co,BROOKFIELD CREEK,Stream,51.6424404,-120.0771351,NTh,GStr,NTh+GStr,,BROOKFIELD CREEK,CO-09,100-190442-998192-349877-006517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47905,CO,Co_Fraser,Co,BRUNETTE RIVER,Stream,49.22036543,-122.891799,LFR,GStr,LFR+GStr,,BRUNETTE RIVER,CO-47,100-019698-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45067,SEL,Sk_Fraser,Sk,BUCKINGHAM CREEK/MFR,Stream,52.55247852,-120.6938616,MFR,GStr,MFR+GStr,Buckingham Creek,BUCKINGHAM CREEK/MFR,SEL-06-10,100-458399-880312-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44609,CO,Co_Fraser,Co,BULBEARD CHANNEL,Artificial Channel,49.09832809,-121.5571318,LFR,GStr,LFR+GStr,,BULBEARD CHANNEL,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3407,SEL,Sk_Fraser,Sk,BUSH CREEK-LAKE SHORE,Lake Portion,50.98774159,-119.7269776,STh,GStr,STh+GStr,Bush Creek - shore,BUSH CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-058910-094867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45012,SEL,Sk_Fraser,Sk,BUSH CREEK/STh,Stream,50.98892058,-119.7260265,STh,GStr,STh+GStr,Bush Creek,BUSH CREEK/STh,SEL-09-03,100-190442-999098-995997-058910-094867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
564,CO,Co_Fraser,Co,BYRNE CREEK,Stream,49.19317108,-122.9988092,LFR,GStr,LFR+GStr,,BYRNE CREEK,CO-47,100-011602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
572,CO,Co_Fraser,Co,CALKINS CREEK,Stream,49.16964176,-121.8947095,LFR,GStr,LFR+GStr,,CALKINS CREEK,CO-47,100-072260-716322-111718-418473-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45061,SEL,Sk_Fraser,Sk,CAMERON CREEK/MFR,Stream,52.82644752,-120.8090557,MFR,GStr,MFR+GStr,Cameron Creek,CAMERON CREEK/MFR,SEL-06-10,100-458399-740856-516642-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7478,CK,Ck_SBC,Ck,CANOE CREEK/STh,Stream,50.754669,-119.2217339,STh,GStr,STh+GStr,,CANOE CREEK/STh,CK-13,100-190442-999098-995997-893719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46421,CO,Co_Fraser,Co,CANOE CREEK/STh,Stream,50.754669,-119.2217339,STh,GStr,STh+GStr,Canoe Cr,CANOE CREEK/STh,CO-08,100-190442-999098-995997-893719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46419,SEL,Sk_Fraser,Sk,CANOE CREEK/STh,Stream,50.754669,-119.2217339,STh,GStr,STh+GStr,Canoe Creek,CANOE CREEK/STh,SEL-09-03,100-190442-999098-995997-893719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47387,CK,Ck_SBC,Ck,CAPTAIN CREEK,Stream,54.28237462,-121.4569694,UFR,GStr,UFR+GStr,CAPTAIN CREEK,CAPTAIN CREEK,CK-12,100-639480-270767-022412-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46891,CK,Ck_SBC,Ck,CARIBOO RIVER,Stream,52.66265253,-121.6759592,MFR,GStr,MFR+GStr,CARIBOO RIVER,CARIBOO RIVER,CK-11,100-458399-466616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46892,CK,Ck_SBC,Ck,CARIBOO RIVER-UPPER,Stream segment,52.82540899,-121.2758869,MFR,GStr,MFR+GStr,CARIBOO RIVER-UPPER,CARIBOO RIVER-UPPER,CK-10,100-458399-466616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45573,SEL,Sk_Fraser,Sk,CASIMIR CREEK,Stream,55.08032792,-125.5546957,MFR,GStr,MFR+GStr,Casamir Creek,CASIMIR CREEK,SEL-06-14,100-567134-179319-815989-532920-337200-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46280,CO,Co_Fraser,Co,CAYENNE CREEK,Stream,51.32071477,-119.3196927,STh,GStr,STh+GStr,Cayenne Cr,CAYENNE CREEK,CO-08,100-190442-999098-995997-058910-326444-537363-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47203,CO,Co_Fraser,Co,CAYOOSH CREEK,Stream,50.66816976,-121.9730513,MFR,GStr,MFR+GStr,,CAYOOSH CREEK,CO-48,100-233886-073722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46805,CO,Co_Fraser,Co,CEDAR CREEK/NTh,Stream,52.1330782,-119.2849465,NTh,GStr,NTh+GStr,Cedar Cr,CEDAR CREEK/NTh,CO-09,100-190442-998192-690891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46320,CO,Co_Fraser,Co,CELISTA CREEK,Stream,51.19733738,-119.0048077,STh,GStr,STh+GStr,Celista Cr,CELISTA CREEK,CO-08,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46318,SEL,Sk_Fraser,Sk,CELISTA CREEK,Stream,51.19733738,-119.0048077,STh,GStr,STh+GStr,Celista Creek,CELISTA CREEK,SEL-09-03,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46319,SEL,Sk_Fraser,Sk,CELISTA CREEK,Stream,51.19733738,-119.0048077,STh,GStr,STh+GStr,Celista Creek,CELISTA CREEK,SEL-09-02,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44610,CO,Co_Fraser,Co,CENTENNIAL SPAWNING CHANNEL,Artificial Channel,49.0987,-121.5575,LFR,GStr,LFR+GStr,,CENTENNIAL SPAWNING CHANNEL,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44611,CO,Co_Fraser,Co,CENTRE CHANNEL,Artificial Channel,49.1024698,-121.5363829,LFR,GStr,LFR+GStr,,CENTRE CHANNEL,CO-47,100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47053,CO,Co_Fraser,Co,CENTRE CREEK/LFR,Stream,49.1024698,-121.5363829,LFR,GStr,LFR+GStr,,CENTRE CREEK/LFR,CO-47,100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46039,CO,Co_Fraser,Co,CHEHALIS RIVER,Stream,49.27424994,-121.9359617,LFR,GStr,LFR+GStr,,CHEHALIS RIVER,CO-47,100-077501-094860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69298,CO,Co_Fraser,Co,CHIEF PAUL CREEK,Stream,49.94546001,-122.4230817,LILL,GStr,LILL+GStr,,CHIEF PAUL CREEK,CO-04,100-077501-955583-172463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46011,CK,Ck_SBC,Ck,CHILAKO RIVER,Stream,53.88615191,-122.9775951,MFR,GStr,MFR+GStr,CHILAKO RIVER,CHILAKO RIVER,CK-10,100-567134-069486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69294,CO,Co_Fraser,Co,CHILAKO RIVER,Stream,53.88615191,-122.9775951,MFR,GStr,MFR+GStr,,CHILAKO RIVER,CO-48,100-567134-069486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46835,CO,Co_Fraser,Co,CHILCOTIN RIVER,Stream,51.74039967,-122.4023235,MFR,GStr,MFR+GStr,,CHILCOTIN RIVER,CO-48,100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46842,CK,Ck_SBC,Ck,CHILCOTIN RIVER-LOWER,Stream segment,51.74039967,-122.4023235,MFR,GStr,MFR+GStr,CHILCOTIN RIVER-LOWER,CHILCOTIN RIVER-LOWER,CK-10,100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46841,CK,Ck_SBC,Ck,CHILCOTIN RIVER-UPPER,Stream segment,52.33929599,-124.028396,MFR,GStr,MFR+GStr,CHILCOTIN RIVER-UPPER,CHILCOTIN RIVER-UPPER,CK-10,100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69034,CO,Co_Fraser,Co,CHILCOTIN RIVER-UPPER,Stream segment,52.33929599,-124.028396,MFR,GStr,MFR+GStr,,CHILCOTIN RIVER-UPPER,CO-48,100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45080,SEL,Sk_Fraser,Sk,CHILKO LAKE-NORTH END,Lake Portion,51.59773192,-124.1573668,MFR,GStr,MFR+GStr,N. End Chilko Lake,CHILKO LAKE-NORTH END,SEL-06-03,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45081,SEL,Sk_Fraser,Sk,CHILKO LAKE-SOUTH END,Lake Portion,51.10225386,-124.0318793,MFR,GStr,MFR+GStr,S. End Chilko Lake,CHILKO LAKE-SOUTH END,SEL-06-02,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46851,CK,Ck_SBC,Ck,CHILKO RIVER,Stream,52.09590138,-123.4604675,MFR,GStr,MFR+GStr,CHILKO RIVER,CHILKO RIVER,CK-11,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46845,CO,Co_Fraser,Co,CHILKO RIVER,Stream,52.09590138,-123.4604675,MFR,GStr,MFR+GStr,Chilko R,CHILKO RIVER,CO-48,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46843,SEL,Sk_Fraser,Sk,CHILKO RIVER,Stream,52.09590138,-123.4604675,MFR,GStr,MFR+GStr,Chilko River,CHILKO RIVER,SEL-06-03,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45079,SEL,Sk_Fraser,Sk,CHILKO SPAWNING CHANNELS,Artificial Channel,51.616847,-124.1469793,MFR,GStr,MFR+GStr,Chilko Channel,CHILKO SPAWNING CHANNELS,SEL-06-03,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47073,CO,Co_Fraser,Co,CHILLIWACK CREEK,Stream,49.16572261,-122.0129649,LFR,GStr,LFR+GStr,,CHILLIWACK CREEK,CO-47,100-070889-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45092,SEL,Sk_Fraser,Sk,CHILLIWACK LAKE,Lake,49.08279015,-121.4559459,LFR,GStr,LFR+GStr,Chilliwack Lake,CHILLIWACK LAKE,SEL-03-01,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46987,CO,Co_Fraser,Co,CHILLIWACK RIVER-UPPER,Stream segment,49.01504784,-121.4086645,LFR,GStr,LFR+GStr,,CHILLIWACK RIVER-UPPER,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46986,SEL,Sk_Fraser,Sk,CHILLIWACK RIVER-UPPER,Stream segment,49.01504784,-121.4086645,LFR,GStr,LFR+GStr,"Chilliwack River, upper",CHILLIWACK RIVER-UPPER,SEL-03-01,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46985,CK,Ck_SBC,Ck,CHILLIWACK/VEDDER RIVER,Stream,49.12566398,-122.0981661,LFR,GStr,LFR+GStr,CHILLIWACK,CHILLIWACK/VEDDER RIVER,CK-06,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69351,CK,Ck_SBC,Ck,CHILLIWACK/VEDDER RIVER,Stream,49.12566398,-122.0981661,LFR,GStr,LFR+GStr,,CHILLIWACK/VEDDER RIVER,CK-04,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46982,CO,Co_Fraser,Co,CHILLIWACK/VEDDER RIVER,Stream,49.12566398,-122.0981661,LFR,GStr,LFR+GStr,,CHILLIWACK/VEDDER RIVER,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48021,CO,Co_Fraser,Co,CHILQUA CREEK,Stream,49.17552329,-122.2308644,LFR,GStr,LFR+GStr,,CHILQUA CREEK,CO-47,100-057528-576690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47238,CK,Ck_SBC,Ck,CHURN CREEK,Stream,51.51922229,-122.2842198,MFR,GStr,MFR+GStr,,CHURN CREEK,CK-10,100-321833-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44965,CO,Co_Fraser,Co,CLAPPERTON CREEK,Stream,50.1627993,-120.6694079,LTh,GStr,LTh+GStr,,CLAPPERTON CREEK,CO-07,100-190442-244975-463869-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48015,CO,Co_Fraser,Co,CLAYBURN CREEK,Stream,49.11050177,-122.3217077,LFR,GStr,LFR+GStr,,CLAYBURN CREEK,CO-47,100-052827-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46688,CK,Ck_SBC,Ck,CLEARWATER RIVER,Stream,51.63318645,-120.0809956,NTh,GStr,NTh+GStr,CLEARWATER RIVER,CLEARWATER RIVER,CK-19,100-190442-998192-349877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46682,CO,Co_Fraser,Co,CLEARWATER RIVER,Stream,51.63318645,-120.0809956,NTh,GStr,NTh+GStr,,CLEARWATER RIVER,CO-09,100-190442-998192-349877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46680,SEL,Sk_Fraser,Sk,CLEARWATER RIVER,Stream,51.63318645,-120.0809956,NTh,GStr,NTh+GStr,Clearwater River,CLEARWATER RIVER,SEL-10-01,100-190442-998192-349877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3073,CO,Co_Fraser,Co,CLEMINA CREEK,Stream,52.56552094,-119.1047322,NTh,GStr,NTh+GStr,,CLEMINA CREEK,CO-09,100-190442-998192-823461-395248-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69108,CK,Ck_SBC,Ck,CLISBAKO RIVER,Stream,52.81142886,-123.543029,MFR,GStr,MFR+GStr,,CLISBAKO RIVER,CK-10,100-500560-326229-359826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46068,CK,Ck_SBC,Ck,COGBURN CREEK,Stream,49.53455563,-121.7638652,LFR,GStr,LFR+GStr,COGBURN CREEK,COGBURN CREEK,CK-06,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46066,CO,Co_Fraser,Co,COGBURN CREEK,Stream,49.53455563,-121.7638652,LFR,GStr,LFR+GStr,,COGBURN CREEK,CO-47,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46065,SEL,Sk_Fraser,Sk,COGBURN CREEK,Stream,49.53455563,-121.7638652,LFR,GStr,LFR+GStr,Cogburn Creek,COGBURN CREEK,SEL-03-03,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47976,CO,Co_Fraser,Co,COGHLAN CREEK,Stream,49.12142375,-122.56754,LFR,GStr,LFR+GStr,,COGHLAN CREEK,CO-47,100-038203-410335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69069,CK,Ck_SBC,Ck,COGLISTIKO RIVER,Stream,53.00701156,-123.8067125,MFR,GStr,MFR+GStr,,COGLISTIKO RIVER,CK-10,100-500560-367242-244970-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46043,CO,Co_Fraser,Co,COHO CREEK/LFR,Stream,49.46476774,-122.0094794,LFR,GStr,LFR+GStr,,COHO CREEK/LFR,CO-47,100-077501-094860-654036-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46196,CK,Ck_SBC,Ck,COLDWATER RIVER,Stream,50.11464531,-120.8036115,LTh,GStr,LTh+GStr,COLDWATER RIVER,COLDWATER RIVER,CK-17,100-190442-244975-337574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46197,CK,Ck_SBC,Ck,COLDWATER RIVER,Stream,50.11464531,-120.8036115,LTh,GStr,LTh+GStr,,COLDWATER RIVER,CK-17,100-190442-244975-337574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
