SPECIES,POP_ID,Nobs,SITE_NAME,GEO_FEATUR,YLAT,XLONG,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_INDEX,CU_NAME,CU_Acro,CU_Mapname,CU_TYPE,FWA_WATERSHED_CODE,distance,feature_x,feature_y
CK,69102,-99,LEO CREEK,Stream,55.08709828,-125.5833288,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-815989-532920-352419-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,77.9247160187324,1026535.12721199,1121030.12475146
CK,44564,16,MIDDLE RIVER,Stream,54.86607079,-125.1183878,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-815989-532920-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.2570800890175,1056450.37165084,1096631.37549838
CK,1756,2,MITCHELL RIVER,Stream,52.77875315,-120.8037479,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-458399-740856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,16.8168305088165,1349512.7495832,876178.936962283
CK,69103,-99,NANCUT CREEK,Stream,54.59869158,-125.0755096,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-911828-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.80658520656914,1059585.500357,1066823.12393262
CK,69104,-99,NATAZUTLO CREEK,Stream,55.00398754,-125.3859491,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-815989-532920-225746-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,18.8832909872037,1039185.184978,1111844.75118831
CK,46001,62,NECHAKO RIVER,Stream,53.91835665,-122.7152103,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.4868113825377,1215164.37803011,995491.50097886
CK,69105,-99,NECOSLIE RIVER,Stream,54.42740323,-124.2644545,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-589350-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.29288937660979,1112320.49882208,1048691.62587251
CK,46024,8,ORMOND CREEK,Stream,54.08838763,-124.7490804,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-374775-507094-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,50.9065083059584,1081629.12604512,1010196.69055403
CK,45547,25,PINCHI CREEK,Stream,54.56409055,-124.4892837,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-710832-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.43521831690832,1097446.87946254,1063611.62694066
CK,69106,-99,PITKA CREEK,Stream,54.42547116,-124.3251736,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-612053-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,19.680334000489,1108396.74691944,1048381.37636379
CK,46881,65,QUESNEL RIVER,Stream,52.97121342,-122.4960236,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.4657171779633,1234739.37045397,890625.000282496
CK,47199,43,SETON AND CAYOOSH CREEKS,Stream Aggregate,50.66816976,-121.9730513,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-233886-073722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,12.0491864819019,1284332.25202378,636225.250686319
CK,2178,33,SETON RIVER,Stream,50.68129511,-121.9270209,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.2890348386885,1287494.74933972,637869.937304281
CK,46021,47,STELLAKO RIVER,Stream,54.05564097,-124.8844677,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-374775-948201-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,57.2520146218072,1072852.75414384,1006394.62726651
CK,45535,51,STUART RIVER,Stream,53.98885075,-123.5409355,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.50707903979175,1160828.8746302,1001159.87367065
CK,45550,11,TACHIE RIVER,Stream,54.65782103,-124.7720688,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-567134-179319-815989-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.228782564439,1079026.74946458,1073719.62507121
CK,2507,3,TASEKO RIVER,Stream,52.00672961,-123.6769982,MFR,GStr,MFR+GStr,CK-11,Middle Fraser River_SU_1.3,MFR-summer,CK-Middle Fraser River-SU-x.x,Current,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,36.6764863691756,1159187.62630828,779869.062016354
CK,47457,21,ANTLER CREEK/UFR,Stream,53.25874914,-121.4120166,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-654493-746761-070913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,83.9902737966462,1305192.24983489,926786.249737619
CK,47397,34,BAD RIVER (JAMES CREEK),Stream,54.29564471,-121.4421157,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,22.5154179807627,1295747.74807588,1042132.18652256
CK,47427,64,BOWRON RIVER,Stream,54.05689106,-121.8230933,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.8942817460832,1272628.62410089,1014005.37583916
CK,47387,41,CAPTAIN CREEK,Stream,54.28237462,-121.4569694,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-022412-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,3.52856097593106,1294880.24784456,1040592.12699973
CK,47487,28,DOME CREEK,Stream,53.75402241,-121.0234992,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-735802-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.14208061110705,1327113.62284889,983661.188505925
CK,125,1,DRISCOLL CREEK,Stream,53.86613167,-121.4299399,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-696400-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,3.52947660158111,1299629.25031509,994345.06339271
CK,926,35,EAST TWIN CREEK,Stream,53.45691339,-120.410057,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-805395-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.7071225442864,1369972.24861608,953618.687350572
CK,47407,35,FONTONIKO CREEK,Stream,54.36338919,-121.3453685,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,29.8791917678342,1301519.62166117,1050085.7495527
CK,44961,13,FORGETMENOT CREEK,Stream,53.68811588,-120.4350646,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-772352-308489-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,48.1018688741651,1366294.49782368,979208.438828359
CK,44549,65,FRASER RIVER-ABOVE TETE JAUNE,Stream segment,52.97134562,-119.4508333,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.2320861800502,1438295.62125868,905117.627336013
CK,47538,50,GOAT RIVER/UFR,Stream,53.53227334,-120.5602763,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-790283-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.48937075923966,1359404.25106176,961228.437022171
CK,47437,21,HAGGEN CREEK,Stream,53.57654718,-121.627161,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,33.4388765349308,1288710.50303805,961273.312549702
CK,47377,11,HERRICK CREEK,Stream,54.26984653,-121.4801543,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.166328277061248,1293466.62547181,1039100.31472096
CK,1207,20,HOLLIDAY CREEK,Stream,53.16389242,-119.9194851,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-862175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.1659248665932,1405169.00002196,923721.188279009
CK,46931,53,HOLMES RIVER,Stream,53.25320972,-120.0700578,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-845489-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.45426470747951,1394325.75275615,932800.250731522
CK,46951,44,HORSEY CREEK,Stream,53.09703271,-119.7275235,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-879803-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,29.5526618387619,1418587.24876753,917407.188549174
CK,1269,3,HUMBUG CREEK,Stream,53.75793817,-120.9048655,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-745929-024043-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,19.2895413147367,1334866.8748987,984651.752155689
CK,3075,17,ICE CREEK,Stream,54.31480511,-121.1537198,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-308653-085322-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,24.0963977037667,1314286.25049898,1045508.68874705
CK,47447,21,INDIANPOINT CREEK,Stream,53.44521844,-121.5672016,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-654493-625451-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.0739451677658,1293581.12718609,946893.690495597
CK,47467,12,KENNETH CREEK,Stream,53.92113551,-121.6624198,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-681581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.05171386073601,1284030.7473022,999513.187387725
CK,47347,4,MCGREGOR RIVER,Stream,54.18098749,-122.0324831,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,39.2901571854665,1258200.49944549,1027047.99913262
CK,47548,37,MCKALE RIVER,Stream,53.39786756,-120.3429826,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-820527-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,34.6261494851865,1374928.12226007,947403.874977175
CK,47528,42,MORKILL RIVER,Stream,53.61259975,-120.7042376,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-772352-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.46944170917632,1349240.75378503,969445.749797447
CK,46941,47,NEVIN CREEK/UFR,Stream,53.19482154,-119.9783867,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-855764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.06607256124454,1400960.50128117,926823.936911434
CK,47367,2,OTTER CREEK/UFR,Stream,54.27833971,-121.519528,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-255287-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,29.3068934143615,1290853.62330935,1039883.87548963
CK,47517,16,PTARMIGAN CREEK,Stream,53.7035425,-120.8909911,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-748616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.5107416258202,1336214.87594119,978662.876810053
CK,69070,-99,RED MOUNTAIN CREEK/UFR,Stream,53.8350046,-121.2875836,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-708923-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.2746989872107,1309180.12319929,991490.813749091
CK,2076,2,ROBSON RIVER,Stream,53.02748073,-119.2572821,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-918593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,23.8134344088654,1450614.62722831,912567.50177355
CK,47317,41,SALMON RIVER/MFR,Stream,54.0676828,-122.5586687,MFR,GStr,MFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-591289-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,49.1555490688162,1224600.62359413,1012624.81137546
CK,47357,36,SEEBACH CREEK,Stream,54.23911106,-121.8580454,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-088242-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.97452697154492,1269160.62492372,1034174.50265718
CK,47477,55,SLIM CREEK,Stream,53.79685895,-121.1939303,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,158.382098514656,1315604.12694801,987656.627527495
CK,45325,18,SMALL CREEK,Stream,53.04725962,-119.5997768,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-891664-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.8414619153723,1427590.62311727,912640.124187947
CK,2318,1,SNOWSHOE CREEK,Stream,53.62213218,-120.7612151,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-768118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.56604915969075,1345411.49778784,970227.000350979
CK,47519,7,SNOWSHOE CREEK,Stream,53.62213218,-120.7612151,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-768118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.56604915969075,1345411.49778784,970227.000350979
CK,47417,6,SPAKWANIKO CREEK,Stream,54.3246243,-121.190466,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-639480-270767-308653-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,28.0994652928526,1311832.50022453,1046439.62646873
CK,2468,1,SUS CREEK,Stream,53.13808034,-121.1661867,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,69.4464951452623,1322438.62351159,914442.814660033
CK,46961,46,SWIFT CREEK,Stream,52.84865884,-119.2987913,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-904773-602091-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.1801496370319,1449734.37393627,892445.312154017
CK,46962,2,SWIFT CREEK,Stream,52.84865884,-119.2987913,UFR,GStr,UFR+GStr,CK-12,Upper Fraser River_SP_1.3,UFR-spring,CK-Upper Fraser River-SP-x.x,Current,100-904773-602091-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.1801496370319,1449734.37393627,892445.312154017
